account_id,declared_income_annual,total_deposits_90d,total_withdrawals_90d,num_deposits_90d,num_withdrawals_90d,deposit_withdraw_cycle_days_avg,vpn_usage_pct,countries_accessed_count,device_id,ip_hash,account_age_days,kyc_face_match_score,is_fraud
ACC-L-01378,50461.11,10412.19,9339.81,7,8,28.48,9.88,1,DEV-L-01378,IP-L-01378,663,0.9445,False
ACC-L-01743,101529.48,35327.21,19805.85,3,4,25.83,15.01,1,DEV-L-01743,IP-L-01743,571,0.9178,False
ACC-L-02389,47239.3,16261.85,12995.8,14,6,22.39,4.55,3,DEV-L-02389,IP-L-02389,344,0.965,False
ACC-L-00019,64344.27,13573.42,8699.79,14,5,18.65,16.4,1,DEV-L-00019,IP-L-00019,315,0.9242,False
ACC-L-00379,55620.86,16613.15,8835.81,3,7,30.61,12.77,3,DEV-L-00379,IP-L-00379,761,0.9154,False
ACC-L-02831,64698.9,10463.36,9784.19,7,5,30.71,9.94,2,DEV-L-02831,IP-L-02831,776,0.9211,False
ACC-L-02084,105187.48,17881.72,9059.98,10,2,23.69,5.26,2,DEV-L-02084,IP-L-02084,400,0.9554,False
ACC-L-02716,89363.5,22344.95,20444.4,8,1,30.6,11.8,2,DEV-L-02716,IP-L-02716,594,0.9236,False
ACC-L-00050,106427.31,26854.99,14350.59,10,2,16.18,8.97,1,DEV-L-00050,IP-L-00050,293,0.9672,False
ACC-L-00209,112804.16,25488.56,18467.4,6,11,21.25,13.66,3,DEV-L-00209,IP-L-00209,260,0.9852,False
ACC-L-01197,108299.14,33409.1,25989.9,9,9,25.01,12.2,2,DEV-L-01197,IP-L-01197,169,0.9932,False
ACC-L-01222,89155.74,29820.28,18089.5,14,4,34.43,17.4,1,DEV-L-01222,IP-L-01222,437,0.8812,False
ACC-L-01796,40550.58,9897.93,7211.96,8,9,25.96,9.24,3,DEV-L-01796,IP-L-01796,238,0.9703,False
ACC-L-03978,54785.73,16730.0,11523.31,9,4,12.48,9.94,3,DEV-L-03978,IP-L-03978,176,0.9434,False
ACC-L-03514,40247.42,11284.7,10076.58,10,10,31.1,7.31,3,DEV-L-03514,IP-L-03514,471,0.9455,False
ACC-L-01863,113059.36,22247.96,14405.64,8,4,28.24,11.05,1,DEV-L-01863,IP-L-01863,49,0.9636,False
ACC-F-00027,79673.03,101278.26,78822.53,10,6,4.79,93.12,3,DEV-F-0023,IP-F-0073,105,0.7175,True
ACC-L-03589,75573.63,25632.19,22972.59,9,2,20.94,16.04,2,DEV-L-03589,IP-L-03589,291,0.8926,False
ACC-L-04272,75922.72,22866.55,17342.12,7,5,27.36,17.71,3,DEV-L-04272,IP-L-04272,431,0.9413,False
ACC-L-00587,28479.82,4699.79,4098.38,6,9,18.73,16.0,3,DEV-L-00587,IP-L-00587,485,0.9967,False
ACC-L-03576,45762.16,12384.54,6427.15,5,5,27.5,4.39,2,DEV-L-03576,IP-L-03576,73,0.8956,False
ACC-L-01758,67806.73,14184.5,8622.77,14,5,14.55,17.54,1,DEV-L-01758,IP-L-01758,791,0.9961,False
ACC-L-04657,44817.73,9879.95,8007.79,2,10,13.74,5.16,1,DEV-L-00157,IP-L-04657,473,0.9251,False
ACC-L-00253,48451.42,9228.81,6919.86,7,5,21.81,11.85,3,DEV-L-00253,IP-L-00253,97,0.9003,False
ACC-L-02956,40680.85,8421.35,4472.99,8,11,15.4,6.56,3,DEV-L-02956,IP-L-02956,607,0.9556,False
ACC-L-04054,74042.02,23692.44,16248.8,5,2,33.31,13.54,3,DEV-L-04054,IP-L-04054,757,0.9846,False
ACC-L-00130,97613.57,25717.36,21680.66,8,11,12.12,17.01,1,DEV-L-00130,IP-L-00130,695,0.9493,False
ACC-L-01601,110804.79,17557.61,12543.45,10,1,25.71,15.78,1,DEV-L-01601,IP-L-01601,225,0.9852,False
ACC-L-01275,50274.93,16327.9,15358.86,9,11,15.48,14.57,1,DEV-L-01275,IP-L-01275,269,0.9069,False
ACC-L-02115,83225.35,24428.16,14765.91,3,9,23.49,17.37,3,DEV-L-02115,IP-L-02115,272,0.9223,False
ACC-L-03897,81736.32,18774.82,12017.8,4,8,18.37,7.27,3,DEV-L-03897,IP-L-03897,487,0.9195,False
ACC-L-02802,38898.45,7698.68,3993.57,8,7,12.29,8.26,1,DEV-L-02802,IP-L-02802,510,0.9242,False
ACC-L-02634,96719.22,28457.33,15004.31,4,2,23.3,7.89,3,DEV-L-02634,IP-L-02634,331,0.9639,False
ACC-L-02090,40505.9,5068.3,4605.4,6,2,16.47,5.2,3,DEV-L-02090,IP-L-02090,731,0.8812,False
ACC-L-00124,50085.89,16828.15,13233.13,2,5,27.98,5.5,3,DEV-L-00124,IP-L-00124,233,0.9581,False
ACC-L-03010,75265.3,9376.1,4942.28,3,5,32.22,9.89,1,DEV-L-03010,IP-L-03010,327,0.9146,False
ACC-L-02131,93423.31,25382.14,21443.02,2,5,17.68,4.8,1,DEV-L-02131,IP-L-02131,312,0.966,False
ACC-L-04059,72889.53,15472.29,12753.82,6,9,23.95,6.57,1,DEV-L-04059,IP-L-04059,536,0.9813,False
ACC-L-00689,78681.87,24981.07,13811.14,3,7,32.62,12.18,3,DEV-L-00689,IP-L-00689,369,0.9915,False
ACC-L-03948,44589.75,12500.19,6329.29,11,10,12.28,9.39,2,DEV-L-03948,IP-L-03948,628,0.9081,False
ACC-L-03915,37138.95,12698.14,10916.33,14,10,18.72,14.76,2,DEV-L-03915,IP-L-03915,581,0.8916,False
ACC-L-02549,72570.74,19311.77,15080.04,13,8,20.98,13.31,3,DEV-L-02549,IP-L-02549,545,0.8916,False
ACC-L-01897,71004.74,22336.01,17646.26,9,7,21.4,4.61,3,DEV-L-01897,IP-L-01897,551,0.9977,False
ACC-L-03567,42510.37,14513.19,10224.06,5,8,14.74,2.67,2,DEV-L-03567,IP-L-03567,485,0.9182,False
ACC-L-04290,39372.91,8279.42,4961.48,8,3,29.98,12.56,1,DEV-L-04290,IP-L-04290,396,0.9174,False
ACC-L-03966,79875.23,22193.43,19275.71,2,3,15.39,3.7,1,DEV-L-03966,IP-L-03966,771,0.9104,False
ACC-L-01818,111929.29,21254.04,17722.47,11,3,24.67,12.04,2,DEV-L-01818,IP-L-01818,428,0.9576,False
ACC-L-00279,119252.89,37830.84,20572.98,6,10,19.95,2.11,2,DEV-L-00279,IP-L-00279,210,0.9766,False
ACC-L-04354,51563.05,16070.67,12225.59,4,2,31.9,8.31,1,DEV-L-04354,IP-L-04354,607,0.9971,False
ACC-L-00386,43732.38,6229.69,3582.58,5,4,30.89,7.67,1,DEV-L-00386,IP-L-00386,311,0.9071,False
ACC-L-01019,34383.06,7415.08,4726.53,8,9,20.64,14.13,1,DEV-L-01019,IP-L-01019,235,0.97,False
ACC-F-00185,50069.18,58637.06,49907.48,17,6,4.44,76.3,8,DEV-F-0007,IP-F-0013,37,0.5806,True
ACC-L-04099,62970.1,13522.97,7429.27,2,8,34.0,6.22,1,DEV-L-04099,IP-L-04099,204,0.9938,False
ACC-L-02929,103719.23,27537.33,24007.37,2,4,31.29,7.96,2,DEV-L-02929,IP-L-02929,359,0.9791,False
ACC-L-03204,115512.17,34187.48,32257.9,12,2,26.07,13.0,3,DEV-L-03204,IP-L-03204,254,0.9873,False
ACC-L-01547,43796.19,10715.6,8259.06,13,10,21.69,15.35,2,DEV-L-01547,IP-L-01547,206,0.9294,False
ACC-L-02729,109101.18,16044.27,9058.31,8,1,14.09,7.65,3,DEV-L-02729,IP-L-02729,351,0.9585,False
ACC-L-01191,67216.32,21197.82,16473.46,13,1,21.68,13.31,1,DEV-L-01191,IP-L-01191,717,0.9204,False
ACC-L-03177,97806.65,22827.23,21331.04,13,3,18.54,5.37,3,DEV-L-03177,IP-L-03177,692,0.9823,False
ACC-L-04624,92540.84,11559.24,10972.38,7,11,18.25,9.39,3,DEV-L-00124,IP-L-04624,706,0.9623,False
ACC-L-01285,117878.43,30273.16,26724.03,7,9,14.93,8.34,1,DEV-L-01285,IP-L-01285,362,0.9423,False
ACC-L-03193,93570.12,13658.54,8666.85,13,11,25.25,7.29,1,DEV-L-03193,IP-L-03193,269,0.9876,False
ACC-L-01023,26681.92,8490.4,4911.06,8,7,24.01,8.89,2,DEV-L-01023,IP-L-01023,107,0.93,False
ACC-L-02217,39068.34,10400.78,9366.57,2,9,30.24,4.82,2,DEV-L-02217,IP-L-02217,446,0.9705,False
ACC-L-00357,59072.83,10727.17,7450.06,14,4,29.17,2.2,2,DEV-L-00357,IP-L-00357,559,0.9169,False
ACC-L-03263,108602.09,16055.41,11800.29,9,6,26.63,9.17,3,DEV-L-03263,IP-L-03263,670,0.9682,False
ACC-L-01462,110293.95,17030.21,14845.03,6,8,30.6,16.72,1,DEV-L-01462,IP-L-01462,209,0.9271,False
ACC-L-01949,82795.02,19294.55,11349.31,9,2,22.06,5.99,3,DEV-L-01949,IP-L-01949,126,0.9813,False
ACC-L-00705,94996.49,24539.4,19507.7,14,11,33.33,3.06,1,DEV-L-00705,IP-L-00705,430,0.9573,False
ACC-L-02329,70907.43,23327.99,15050.65,3,6,14.23,16.44,3,DEV-L-02329,IP-L-02329,86,0.9838,False
ACC-L-03647,92632.25,11366.84,7265.09,8,2,23.02,2.82,1,DEV-L-03647,IP-L-03647,248,0.983,False
ACC-L-04175,100402.24,26725.33,18675.04,14,4,29.82,10.16,1,DEV-L-04175,IP-L-04175,145,0.975,False
ACC-L-03130,75324.83,22936.73,17413.08,7,2,20.5,2.91,1,DEV-L-03130,IP-L-03130,591,0.9686,False
ACC-L-03435,63581.31,9716.09,6866.73,12,4,12.15,4.67,1,DEV-L-03435,IP-L-03435,319,0.9848,False
ACC-L-00153,77662.06,12883.07,8145.67,9,2,33.82,17.11,3,DEV-L-00153,IP-L-00153,213,0.9872,False
ACC-L-01821,63436.22,9873.24,7344.24,4,10,21.23,10.45,3,DEV-L-01821,IP-L-01821,496,0.9187,False
ACC-L-04505,90185.91,19364.36,17582.4,9,4,15.54,9.8,3,DEV-L-00005,IP-L-04505,535,0.9281,False
ACC-L-01727,55263.49,16449.39,15415.79,11,2,18.12,5.62,2,DEV-L-01727,IP-L-01727,534,0.9483,False
ACC-F-00158,20296.4,39247.98,34497.15,29,10,3.38,75.62,4,DEV-F-0036,IP-F-0031,70,0.7023,True
ACC-L-01498,32419.91,10923.16,5950.09,5,8,23.82,2.55,1,DEV-L-01498,IP-L-01498,613,0.9227,False
ACC-L-02659,98327.0,20677.31,16508.68,8,2,27.22,3.88,1,DEV-L-02659,IP-L-02659,551,0.9565,False
ACC-L-03284,100580.61,23221.31,20820.11,13,9,19.24,8.32,3,DEV-L-03284,IP-L-03284,784,0.9157,False
ACC-L-00652,54712.27,16969.87,13028.26,3,7,26.46,3.89,1,DEV-L-00652,IP-L-00652,52,0.9199,False
ACC-L-00102,113075.51,16310.06,13765.66,7,2,21.4,16.78,1,DEV-L-00102,IP-L-00102,153,0.8883,False
ACC-L-00980,102244.98,13054.91,7062.55,10,5,19.7,10.15,3,DEV-L-00980,IP-L-00980,455,0.9222,False
ACC-L-04420,47141.87,8270.42,5613.92,4,6,32.07,4.34,2,DEV-L-04420,IP-L-04420,474,0.9282,False
ACC-L-01890,67141.09,14489.24,9373.88,13,11,32.29,4.59,1,DEV-L-01890,IP-L-01890,519,0.9642,False
ACC-L-00194,39178.7,7117.99,4715.55,7,2,13.3,2.55,1,DEV-L-00194,IP-L-00194,289,0.9747,False
ACC-L-04698,116326.75,30907.58,24410.49,10,7,22.25,3.24,2,DEV-L-00198,IP-L-04698,374,0.9241,False
ACC-L-00504,51069.11,10827.0,9205.69,3,1,24.66,15.21,2,DEV-L-00504,IP-L-00504,126,0.8926,False
ACC-L-01487,78539.94,22714.57,14117.13,10,6,34.55,10.61,3,DEV-L-01487,IP-L-01487,571,0.998,False
ACC-L-02721,40063.7,10149.09,7549.43,6,11,20.06,8.77,3,DEV-L-02721,IP-L-02721,240,0.98,False
ACC-L-04729,55076.07,15321.74,9197.08,11,11,27.65,15.92,2,DEV-L-00229,IP-L-04729,281,0.9746,False
ACC-L-02670,54393.1,14953.33,13161.65,8,8,22.41,7.11,1,DEV-L-02670,IP-L-02670,631,0.978,False
ACC-L-00061,91339.56,19263.27,17891.79,3,7,21.03,15.67,2,DEV-L-00061,IP-L-00061,583,0.9092,False
ACC-L-00298,116347.32,25865.88,18625.29,3,1,32.92,11.1,1,DEV-L-00298,IP-L-00298,361,0.9168,False
ACC-L-03802,119131.28,22731.46,16408.28,13,8,19.72,12.86,2,DEV-L-03802,IP-L-03802,318,0.9136,False
ACC-L-04511,119536.68,27424.97,22576.37,13,7,25.02,17.93,3,DEV-L-00011,IP-L-04511,336,0.9337,False
ACC-L-01739,26762.78,6965.19,6368.71,7,4,16.85,7.92,3,DEV-L-01739,IP-L-01739,237,0.9841,False
ACC-L-00056,57047.31,16358.07,12145.31,10,2,27.87,16.89,1,DEV-L-00056,IP-L-00056,374,0.8958,False
ACC-L-02085,108236.33,13012.38,12221.12,4,6,29.48,8.18,3,DEV-L-02085,IP-L-02085,700,0.8824,False
ACC-L-00444,41074.29,6700.5,3382.07,13,9,22.67,4.78,3,DEV-L-00444,IP-L-00444,43,0.9272,False
ACC-L-02106,108853.83,33588.4,23838.2,14,11,17.57,4.77,2,DEV-L-02106,IP-L-02106,673,0.9261,False
ACC-L-01677,50030.92,8303.53,4204.05,10,5,27.95,14.68,1,DEV-L-01677,IP-L-01677,559,0.9504,False
ACC-L-00434,93716.38,14178.63,12423.82,13,4,18.93,5.98,1,DEV-L-00434,IP-L-00434,714,0.8873,False
ACC-L-00499,47621.86,15993.47,9228.05,4,9,25.11,15.79,1,DEV-L-00499,IP-L-00499,597,0.9841,False
ACC-L-03758,54446.66,13238.93,12550.66,7,4,24.68,10.04,2,DEV-L-03758,IP-L-03758,265,0.8924,False
ACC-L-01016,29217.55,8999.95,8509.02,3,3,26.12,6.99,1,DEV-L-01016,IP-L-01016,501,0.973,False
ACC-L-03035,68359.46,8323.63,6507.57,2,2,24.05,9.89,2,DEV-L-03035,IP-L-03035,255,0.97,False
ACC-L-03279,75590.35,14188.53,8226.36,14,5,31.74,15.97,1,DEV-L-03279,IP-L-03279,108,0.9184,False
ACC-L-04173,50379.93,12707.55,6975.22,7,3,12.41,17.01,3,DEV-L-04173,IP-L-04173,322,0.9605,False
ACC-L-03734,26636.41,6524.18,5097.56,4,3,12.94,10.19,2,DEV-L-03734,IP-L-03734,330,0.9253,False
ACC-L-02833,79743.58,11265.04,8921.96,7,3,30.66,16.7,1,DEV-L-02833,IP-L-02833,173,0.9253,False
ACC-L-02811,40078.73,13694.02,8424.37,11,9,23.71,17.67,1,DEV-L-02811,IP-L-02811,600,0.9883,False
ACC-L-02775,111196.96,17958.87,9306.2,8,9,19.96,8.49,1,DEV-L-02775,IP-L-02775,110,0.9333,False
ACC-L-00720,114547.26,35670.47,27841.72,2,4,16.92,12.52,3,DEV-L-00720,IP-L-00720,165,0.9677,False
ACC-F-00013,33106.43,39651.61,37562.7,30,26,5.5,67.72,3,DEV-F-0028,IP-F-0075,59,0.7461,True
ACC-L-00623,63891.97,11926.88,6041.34,9,9,19.28,17.57,2,DEV-L-00623,IP-L-00623,361,0.9962,False
ACC-L-00558,85950.07,10777.24,7474.87,3,1,18.93,3.51,1,DEV-L-00558,IP-L-00558,794,0.9578,False
ACC-L-02948,110528.23,36321.02,24291.96,2,2,22.33,7.5,1,DEV-L-02948,IP-L-02948,324,0.9878,False
ACC-L-00264,54646.08,16642.52,14772.54,4,10,13.94,12.92,3,DEV-L-00264,IP-L-00264,608,0.9758,False
ACC-L-04222,89422.01,23358.56,20893.12,9,10,12.85,3.8,1,DEV-L-04222,IP-L-04222,84,0.9291,False
ACC-L-00159,59759.15,11542.56,9663.91,4,6,14.01,6.52,3,DEV-L-00159,IP-L-00159,295,0.8836,False
ACC-L-03158,37081.73,11041.41,7913.21,10,8,24.13,14.48,2,DEV-L-03158,IP-L-03158,767,0.9527,False
ACC-L-04092,112812.81,30615.92,25363.73,5,9,14.09,11.3,1,DEV-L-04092,IP-L-04092,145,0.9719,False
ACC-F-00207,52373.37,85155.3,62182.46,25,18,1.64,93.61,5,DEV-F-0023,IP-F-0005,39,0.6301,True
ACC-L-03441,80395.96,15961.68,14139.33,10,4,19.9,13.28,1,DEV-L-03441,IP-L-03441,179,0.9883,False
ACC-L-00208,87874.29,23352.91,17913.03,7,1,27.3,10.91,3,DEV-L-00208,IP-L-00208,127,0.976,False
ACC-L-03221,94866.29,15057.88,11781.71,4,8,30.45,15.56,3,DEV-L-03221,IP-L-03221,612,0.907,False
ACC-L-02180,73079.99,16525.09,10037.43,12,10,33.86,5.37,1,DEV-L-02180,IP-L-02180,216,0.9451,False
ACC-L-03407,27586.79,7963.55,6790.65,8,4,28.42,2.66,2,DEV-L-03407,IP-L-03407,719,0.9604,False
ACC-F-00110,61681.79,61632.42,53328.35,23,8,1.64,91.69,3,DEV-F-0004,IP-F-0065,171,0.6695,True
ACC-L-04339,87951.58,26018.18,13861.46,10,9,26.7,3.86,1,DEV-L-04339,IP-L-04339,113,0.918,False
ACC-L-03794,95780.39,28850.65,23006.12,2,7,31.88,5.66,2,DEV-L-03794,IP-L-03794,456,0.9684,False
ACC-L-01633,68062.04,12036.82,7421.2,6,2,23.85,13.67,2,DEV-L-01633,IP-L-01633,311,0.9365,False
ACC-L-01463,99621.69,23132.78,13820.02,4,1,23.48,14.71,3,DEV-L-01463,IP-L-01463,747,0.9096,False
ACC-L-03708,97052.49,16074.53,14607.42,9,2,30.33,8.73,2,DEV-L-03708,IP-L-03708,90,0.9427,False
ACC-L-03149,82374.83,16088.61,14368.58,9,8,25.55,17.51,3,DEV-L-03149,IP-L-03149,248,0.9086,False
ACC-L-00302,116890.76,33252.94,30948.87,13,1,32.65,10.4,1,DEV-L-00302,IP-L-00302,506,0.9603,False
ACC-L-01189,75703.46,14977.97,11923.63,7,8,24.84,2.91,2,DEV-L-01189,IP-L-01189,438,0.9864,False
ACC-L-02020,33657.56,5178.44,3774.93,2,8,31.15,2.59,2,DEV-L-02020,IP-L-02020,550,0.9538,False
ACC-L-02894,107009.62,35536.29,30161.82,13,10,22.66,12.27,1,DEV-L-02894,IP-L-02894,758,0.8923,False
ACC-L-02571,96900.68,17859.86,10678.21,8,7,18.99,11.59,2,DEV-L-02571,IP-L-02571,300,0.8934,False
ACC-L-04531,88481.35,30519.67,28806.64,5,1,14.11,7.35,3,DEV-L-00031,IP-L-04531,699,0.9126,False
ACC-L-01675,110288.54,23417.98,15767.47,12,11,26.11,2.48,2,DEV-L-01675,IP-L-01675,649,0.9449,False
ACC-L-00384,44534.04,11629.94,6982.49,5,2,27.73,5.04,1,DEV-L-00384,IP-L-00384,262,0.9022,False
ACC-L-04555,65054.5,9032.93,6853.3,14,9,23.12,12.09,1,DEV-L-00055,IP-L-04555,506,0.9618,False
ACC-L-00066,84093.76,29286.64,19734.67,6,11,21.56,15.56,1,DEV-L-00066,IP-L-00066,177,0.9884,False
ACC-L-03967,76514.27,12268.93,7919.27,11,10,26.79,8.63,1,DEV-L-03967,IP-L-03967,544,0.9519,False
ACC-L-04449,94220.85,16737.13,15388.58,13,11,34.85,12.12,3,DEV-L-04449,IP-L-04449,328,0.9464,False
ACC-L-01078,112009.61,20595.72,12039.24,14,5,29.28,7.92,1,DEV-L-01078,IP-L-01078,287,0.9121,False
ACC-L-00177,92901.56,12610.79,8675.59,8,3,29.79,2.7,3,DEV-L-00177,IP-L-00177,89,0.9219,False
ACC-L-04124,91561.85,31366.76,21733.81,8,4,20.28,17.0,3,DEV-L-04124,IP-L-04124,455,0.9476,False
ACC-F-00105,35821.03,35514.23,32140.79,6,15,4.24,74.77,3,DEV-F-0037,IP-F-0028,83,0.6456,True
ACC-L-02791,107265.8,23144.76,20585.19,13,2,15.12,2.62,1,DEV-L-02791,IP-L-02791,460,0.9101,False
ACC-F-00142,53578.92,34206.65,27071.46,6,4,1.62,69.03,3,DEV-F-0018,IP-F-0054,150,0.636,True
ACC-L-01919,40224.09,8779.11,4824.82,13,8,24.92,2.01,3,DEV-L-01919,IP-L-01919,799,0.9031,False
ACC-L-03208,115142.68,25741.69,23645.07,8,3,31.06,11.41,1,DEV-L-03208,IP-L-03208,243,0.9782,False
ACC-F-00089,21381.36,32513.14,29780.38,30,12,3.24,84.46,10,DEV-F-0004,IP-F-0068,153,0.8461,True
ACC-L-02668,93839.0,21873.6,11127.04,8,4,18.92,16.72,3,DEV-L-02668,IP-L-02668,242,0.9966,False
ACC-L-02987,60207.29,14997.31,13890.26,4,2,27.8,8.65,3,DEV-L-02987,IP-L-02987,446,0.9845,False
ACC-L-01991,72224.33,12559.33,7374.56,9,9,30.98,13.78,3,DEV-L-01991,IP-L-01991,498,0.9558,False
ACC-L-02924,56347.68,17527.13,12607.34,5,11,13.79,13.19,2,DEV-L-02924,IP-L-02924,635,0.9037,False
ACC-L-03162,97304.16,17086.47,13800.87,5,6,14.06,8.8,2,DEV-L-03162,IP-L-03162,297,0.9351,False
ACC-L-01913,119811.95,18200.6,10667.31,6,4,25.55,4.16,3,DEV-L-01913,IP-L-01913,648,0.9311,False
ACC-L-02386,54352.76,7066.85,4517.0,3,10,12.68,14.83,1,DEV-L-02386,IP-L-02386,214,0.961,False
ACC-L-01699,82171.65,12332.63,9399.19,14,6,28.42,14.68,1,DEV-L-01699,IP-L-01699,189,0.9196,False
ACC-L-01518,95038.63,20752.1,11538.13,13,8,20.77,4.21,2,DEV-L-01518,IP-L-01518,209,0.9113,False
ACC-L-04040,36127.15,8549.07,6340.37,10,4,29.46,13.13,3,DEV-L-04040,IP-L-04040,662,0.9027,False
ACC-L-02022,87633.7,25281.26,13087.7,11,5,15.12,8.15,2,DEV-L-02022,IP-L-02022,744,0.9081,False
ACC-F-00001,59053.31,41488.84,37429.56,34,9,1.2,94.69,3,DEV-F-0001,IP-F-0035,64,0.6994,True
ACC-L-03032,94326.96,11615.57,10709.77,4,2,23.98,17.81,2,DEV-L-03032,IP-L-03032,392,0.9582,False
ACC-L-04707,74125.75,25765.57,16279.13,5,6,27.96,5.42,2,DEV-L-00207,IP-L-04707,404,0.9722,False
ACC-L-01701,116217.9,31078.88,24169.56,6,8,24.5,4.41,3,DEV-L-01701,IP-L-01701,61,0.9753,False
ACC-L-00685,67606.1,23361.23,15362.87,8,11,15.07,2.77,3,DEV-L-00685,IP-L-00685,615,0.8977,False
ACC-L-04046,63631.93,18002.57,11735.44,11,1,28.3,2.68,2,DEV-L-04046,IP-L-04046,390,0.9809,False
ACC-L-02470,115877.62,36287.11,33519.63,13,8,20.16,14.99,2,DEV-L-02470,IP-L-02470,211,0.9718,False
ACC-L-04197,66626.59,16221.47,13880.98,13,7,33.15,7.95,2,DEV-L-04197,IP-L-04197,34,0.9684,False
ACC-L-00859,104001.84,34785.82,29134.57,8,4,22.81,8.24,2,DEV-L-00859,IP-L-00859,761,0.9548,False
ACC-L-03710,114229.02,21280.87,17151.93,4,3,28.7,11.01,1,DEV-L-03710,IP-L-03710,293,0.9518,False
ACC-L-00341,51505.79,10978.09,10423.22,4,10,25.31,3.32,3,DEV-L-00341,IP-L-00341,592,0.9222,False
ACC-L-01445,26647.86,9289.96,6917.24,12,1,33.96,4.49,3,DEV-L-01445,IP-L-01445,80,0.9755,False
ACC-L-03200,60481.42,16796.62,13105.89,12,7,21.69,6.56,3,DEV-L-03200,IP-L-03200,422,0.9204,False
ACC-L-02686,25406.14,8750.22,5751.63,5,9,17.12,4.54,3,DEV-L-02686,IP-L-02686,253,0.912,False
ACC-L-03954,34709.22,11757.74,7294.85,12,10,21.85,9.7,3,DEV-L-03954,IP-L-03954,54,0.8927,False
ACC-L-03161,60018.12,19883.15,17979.0,3,7,16.6,15.05,2,DEV-L-03161,IP-L-03161,33,0.9978,False
ACC-L-01326,37028.88,11388.19,10400.44,7,3,34.46,5.46,1,DEV-L-01326,IP-L-01326,430,0.9778,False
ACC-L-03704,85190.39,24298.94,18453.56,14,1,12.39,8.32,1,DEV-L-03704,IP-L-03704,698,0.8835,False
ACC-F-00213,30702.36,20416.24,15245.37,32,28,3.06,71.09,9,DEV-F-0009,IP-F-0030,93,0.7441,True
ACC-L-00528,42743.39,13301.17,11240.1,10,8,20.67,10.54,1,DEV-L-00528,IP-L-00528,107,0.9598,False
ACC-L-01165,30355.93,7308.64,3928.54,13,9,26.1,4.76,1,DEV-L-01165,IP-L-01165,567,0.9893,False
ACC-L-03509,83932.09,13782.87,8227.24,12,6,22.42,5.71,1,DEV-L-03509,IP-L-03509,714,0.8851,False
ACC-L-01793,31031.52,9822.6,7404.04,4,11,19.96,11.89,2,DEV-L-01793,IP-L-01793,774,0.9921,False
ACC-L-02598,42052.63,12423.91,7602.85,12,5,31.61,8.72,1,DEV-L-02598,IP-L-02598,373,0.9106,False
ACC-L-04287,107632.14,31427.53,20596.0,4,1,25.8,11.07,2,DEV-L-04287,IP-L-04287,253,0.9057,False
ACC-L-03255,93649.71,24583.87,16904.88,14,5,33.81,2.16,3,DEV-L-03255,IP-L-03255,231,0.9719,False
ACC-L-03563,68425.62,12944.86,9953.95,11,7,13.49,17.25,2,DEV-L-03563,IP-L-03563,351,0.9106,False
ACC-L-01317,41928.66,5429.8,4692.2,2,2,19.29,4.02,2,DEV-L-01317,IP-L-01317,583,0.9464,False
ACC-F-00165,55789.13,76727.88,63257.34,10,29,4.02,61.74,4,DEV-F-0013,IP-F-0040,90,0.6443,True
ACC-L-04464,101965.12,15418.55,10480.7,7,1,20.51,11.83,3,DEV-L-04464,IP-L-04464,66,0.9085,False
ACC-L-04022,74103.66,18634.76,10942.64,8,2,29.45,13.69,3,DEV-L-04022,IP-L-04022,119,0.8812,False
ACC-L-04676,68354.93,14786.86,8031.62,6,10,19.13,14.05,2,DEV-L-00176,IP-L-04676,548,0.9571,False
ACC-L-01093,31485.26,6804.63,4155.28,10,3,33.17,13.58,2,DEV-L-01093,IP-L-01093,451,0.8828,False
ACC-L-01763,80659.77,24298.6,20143.5,2,5,15.42,2.67,2,DEV-L-01763,IP-L-01763,719,0.9203,False
ACC-L-00023,119972.81,18550.19,16093.04,5,3,29.99,13.75,2,DEV-L-00023,IP-L-00023,510,0.9472,False
ACC-F-00071,34548.23,34382.72,27700.08,14,10,2.75,63.46,11,DEV-F-0007,IP-F-0037,161,0.7256,True
ACC-L-03637,91499.02,15405.04,13110.28,12,8,26.09,12.3,3,DEV-L-03637,IP-L-03637,338,0.9752,False
ACC-L-00837,100414.41,22785.58,16904.29,8,5,21.44,3.7,1,DEV-L-00837,IP-L-00837,332,0.9621,False
ACC-L-00144,92134.18,24135.5,13761.85,7,10,23.63,4.31,3,DEV-L-00144,IP-L-00144,32,0.9006,False
ACC-L-00333,100791.44,32132.74,22672.85,13,4,29.41,13.03,2,DEV-L-00333,IP-L-00333,694,0.9367,False
ACC-L-01117,81799.07,24493.79,15983.24,4,1,21.83,8.57,1,DEV-L-01117,IP-L-01117,714,0.9048,False
ACC-L-04737,41450.63,8460.96,6102.85,6,6,30.45,4.68,1,DEV-L-00237,IP-L-04737,605,0.9351,False
ACC-L-03838,117297.08,33048.48,22662.02,14,5,28.78,12.68,2,DEV-L-03838,IP-L-03838,321,0.9386,False
ACC-L-02298,44611.69,13264.97,12391.29,14,5,16.39,8.48,1,DEV-L-02298,IP-L-02298,679,0.8871,False
ACC-L-00763,91913.53,28000.18,17010.31,2,11,22.94,11.64,3,DEV-L-00763,IP-L-00763,525,0.945,False
ACC-L-04647,69788.28,14232.93,10153.67,13,6,33.87,3.35,1,DEV-L-00147,IP-L-04647,529,0.9747,False
ACC-L-02753,64611.05,14628.53,9990.07,10,4,28.4,7.91,2,DEV-L-02753,IP-L-02753,407,0.992,False
