account_id,declared_monthly_income,account_age_days,country_of_registration,avg_monthly_deposit,avg_monthly_withdrawal,deposit_income_ratio,num_deposits_30d,num_withdrawals_30d,deposit_withdraw_time_hours,net_flow_ratio,num_logins_30d,vpn_login_ratio,countries_accessed,high_risk_country_access,device_id,ip_address,kyc_doc_score,face_match_score,selfie_liveness_pass,shared_device_count,shared_ip_count,linked_account_count
ACC-006411,4180.272395192261,155,GB,4534.96,2805.72,1.084847039956828,6,6,24.0,0.381,19,0.221,"[""SG"", ""IN"", ""MX""]",False,DEV-L01861,IP-L04852,0.947,0.896,False,0,2,2
ACC-006412,2741.944826687319,2099,ES,2168.33,870.96,0.7908012973679718,3,5,24.0,0.598,31,0.091,"[""BR"", ""SG"", ""XX"", ""ES""]",True,DEV-L00242,IP-L06918,0.923,0.728,True,1,0,1
ACC-006413,13227.25576859469,649,DE,7227.65,2299.99,0.546420946204352,9,5,71.2,0.682,19,0.197,"[""GB"", ""XX""]",True,DEV-L05511,IP-L05508,0.856,0.804,True,0,1,1
ACC-006414,10398.437829716222,2446,SG,9061.9,5438.29,0.8714677336956854,6,1,24.0,0.4,45,0.257,"[""FR"", ""ZZ""]",True,DEV-L07015,IP-L07636,0.732,0.714,True,2,3,5
ACC-006415,10434.885708144522,166,IT,9964.99,6585.17,0.9549688989611993,5,7,24.0,0.339,38,0.305,"[""US"", ""YY""]",True,DEV-L04003,IP-L00598,0.915,0.932,True,2,0,2
ACC-006416,4277.698463340195,401,MX,2738.8,1592.51,0.640250815721352,5,5,289.6,0.419,30,0.085,"[""XX"", ""YY"", ""AU""]",True,DEV-L08139,IP-L03659,0.918,0.709,True,2,1,3
ACC-006417,5720.653651940934,331,AU,3812.9,2931.77,0.6665147691970893,7,3,553.0,0.231,33,0.246,"[""DE""]",False,DEV-L02281,IP-L06822,0.695,0.754,True,1,2,3
ACC-006418,7186.650507110161,141,IN,5424.4,2379.08,0.7547887822568349,5,4,32.5,0.561,35,0.073,"[""IN""]",False,DEV-L04562,IP-L04652,0.941,0.789,False,3,2,5
ACC-006419,5685.188106455437,75,GB,5839.26,4976.53,1.027100020658425,7,4,25.1,0.148,28,0.109,"[""GB"", ""BR"", ""DE""]",False,DEV-L04713,IP-L05413,0.802,0.769,True,1,3,4
ACC-006420,5303.56551618053,149,SG,7164.09,4569.97,1.350806306188694,6,9,24.0,0.362,31,0.07,"[""US"", ""BR"", ""AU"", ""MX"", ""FR""]",False,DEV-L04103,IP-L02075,0.821,0.748,True,2,2,4
ACC-006421,8036.327266999742,1150,MX,8372.29,5186.26,1.0418056445714095,4,6,24.0,0.381,21,0.074,"[""MX"", ""US"", ""SG""]",False,DEV-L01057,IP-L02054,0.966,0.936,True,1,1,2
ACC-006422,3193.2437581150207,250,YY,7649.49,4371.87,2.395524340661425,4,5,39.4,0.428,24,0.233,"[""AU"", ""MX"", ""ZZ""]",True,DEV-L02109,IP-L07283,0.9,0.975,True,1,2,3
ACC-006423,12206.702961843546,294,XX,11182.79,4798.06,0.9161191207310829,3,2,24.0,0.571,53,0.398,"[""ES""]",False,DEV-L07849,IP-L04417,0.943,0.906,True,3,1,4
ACC-006424,5072.181287665468,399,YY,5101.49,2397.27,1.005777553532081,3,9,31.8,0.53,44,0.01,"[""CA"", ""IT"", ""XX""]",True,DEV-L06562,IP-L03549,0.68,0.782,True,0,3,3
ACC-006425,3074.412692745243,474,BR,5215.57,3294.27,1.6964445392462342,8,5,55.1,0.368,31,0.221,"[""XX"", ""AU""]",True,DEV-L06163,IP-L06555,0.748,0.719,True,1,1,2
ACC-006426,2930.357610530052,298,DE,2518.14,1876.37,0.8593294997557189,9,5,30.3,0.255,18,0.309,"[""YY"", ""XX""]",True,DEV-L05378,IP-L08796,0.883,0.878,True,2,1,3
ACC-006427,1788.6044154103843,273,ZZ,1661.42,638.77,0.9288938470688496,4,6,24.0,0.616,39,0.408,"[""IT"", ""BR"", ""US"", ""ZZ"", ""IN""]",True,DEV-L02812,IP-L07537,0.915,0.898,True,2,2,4
ACC-006428,8938.478573575501,70,YY,22906.94,22639.68,2.562733848177081,10,11,69.4,0.012,25,0.806,"[""ES"", ""CA"", ""NL"", ""GB"", ""IN"", ""FR"", ""ZZ"", ""AU"", ""US""]",True,DEV-C07,IP-C07,0.437,0.278,True,49,46,95
ACC-006429,3119.602552153668,2057,XX,3010.48,957.65,0.9650197114294387,6,8,24.0,0.682,35,0.168,"[""XX"", ""US"", ""YY"", ""NL"", ""AU""]",True,DEV-L02350,IP-L03623,0.937,0.718,True,1,1,2
ACC-006430,5247.5238930989835,217,MX,7339.97,3009.22,1.3987486738518247,5,5,275.1,0.59,42,0.273,"[""YY"", ""DE""]",True,DEV-L00924,IP-L03162,0.745,0.721,True,0,5,5
ACC-006431,5688.987267088348,87,CA,6229.97,4873.04,1.0950926995844064,4,9,26.3,0.218,39,0.131,"[""BR"", ""NL"", ""ZZ"", ""GB""]",True,DEV-L02569,IP-L02815,0.959,0.927,True,2,2,4
ACC-006432,980.9798387064612,215,YY,939.78,437.73,0.9580062705446993,4,3,24.0,0.534,39,0.077,"[""GB"", ""FR"", ""YY"", ""IT""]",True,DEV-L04578,IP-L04462,0.586,0.704,True,0,0,0
ACC-006433,4212.666963602498,365,IT,4995.17,2346.4,1.1857507889474845,7,2,109.6,0.53,48,0.126,"[""NL"", ""CA"", ""ES""]",False,DEV-L03478,IP-L03589,0.835,0.942,True,2,1,3
ACC-006434,16564.885112690245,63,YY,12082.46,7474.3,0.7294019173888023,6,6,196.2,0.381,22,0.105,"[""IT"", ""ZZ""]",True,DEV-L01258,IP-L07026,0.809,0.892,True,2,2,4
ACC-006435,7401.783308514495,445,US,9617.9,5027.62,1.2994030867653468,8,6,40.8,0.477,25,0.096,"[""MX"", ""IT"", ""YY"", ""ES""]",True,DEV-L07454,IP-L02060,0.917,0.912,True,2,1,3
ACC-006436,5845.459423825928,715,CA,9433.27,7591.55,1.613777415645589,10,3,24.0,0.195,38,0.285,"[""YY"", ""ZZ"", ""ES"", ""IN""]",True,DEV-L07015,IP-L06698,0.874,0.852,True,2,0,2
ACC-006437,3933.511174604133,143,ES,6367.38,3644.59,1.6187522950141495,10,5,24.0,0.428,37,0.217,"[""GB"", ""SG"", ""BR""]",False,DEV-L00677,IP-L08087,0.988,0.722,True,1,0,1
ACC-006438,888.8095983173963,300,BR,747.07,607.81,0.8405322264012969,2,7,24.0,0.186,54,0.045,"[""DE"", ""GB"", ""SG""]",False,DEV-L03004,IP-L08986,0.724,0.903,True,1,1,2
ACC-006439,5219.589720538416,794,US,2606.32,795.86,0.49933382659944,5,3,268.4,0.695,28,0.221,"[""IN"", ""ZZ"", ""NL""]",True,DEV-L04734,IP-L00190,0.81,0.818,True,3,0,3
ACC-006440,5601.611324545798,390,US,11440.55,8981.84,2.042368471583276,5,4,24.0,0.215,18,0.289,"[""BR""]",False,DEV-L03866,IP-L06039,0.73,0.876,True,1,1,2
ACC-006441,2727.3651394535286,471,BR,1840.37,584.17,0.6747796708118501,7,1,28.4,0.683,34,0.371,"[""ES"", ""CA"", ""IN"", ""US""]",False,DEV-L04045,IP-L06315,0.731,0.949,True,1,0,1
ACC-006442,4122.663065688145,79,YY,8069.32,6901.91,1.9573084376851555,14,12,5.2,0.145,33,0.394,"[""GB"", ""IT"", ""BR"", ""ZZ"", ""CA"", ""MX"", ""XX""]",True,DEV-C06,IP-C06,0.387,0.398,False,49,53,102
ACC-006443,3565.291833196269,441,FR,3644.9,3174.63,1.0223287549047313,5,5,58.0,0.129,45,0.102,"[""ES"", ""GB"", ""ZZ"", ""XX"", ""BR""]",True,DEV-L04111,IP-L06834,0.704,0.817,True,0,3,3
ACC-006444,5605.974757425321,1956,US,6515.23,5419.2,1.162193271323315,6,3,25.8,0.168,40,0.143,"[""CA"", ""AU"", ""GB"", ""IN""]",False,DEV-L05220,IP-L04058,0.81,0.781,True,2,1,3
ACC-006445,1830.9648034135885,716,SG,817.84,682.51,0.4466689205068508,8,2,53.2,0.165,39,0.087,"[""SG"", ""AU"", ""YY"", ""IT"", ""CA""]",True,DEV-L06092,IP-L07980,0.78,0.726,True,2,2,4
ACC-006446,1538.9669446767434,52,DE,1919.17,1213.07,1.2470480991981079,8,6,24.0,0.368,25,0.284,"[""YY"", ""ES"", ""MX"", ""AU"", ""US"", ""IN""]",True,DEV-L05586,IP-L07076,0.821,0.759,True,1,1,2
ACC-006447,7562.228060721597,476,IT,10799.63,9374.73,1.428101931402174,10,2,80.3,0.132,32,0.072,"[""DE"", ""AU"", ""ZZ""]",True,DEV-L07979,IP-L01514,0.874,0.965,True,1,0,1
ACC-006448,3568.744313249937,2355,ZZ,4285.71,1595.58,1.2009017380214362,5,3,24.0,0.628,27,0.397,"[""NL""]",False,DEV-L02883,IP-L03826,0.901,0.573,True,1,0,1
ACC-006449,10466.748020540173,423,MX,9536.4,3501.82,0.9111142984753042,6,6,24.0,0.633,49,0.319,"[""IT"", ""US""]",False,DEV-L04339,IP-L00674,0.717,0.902,True,0,1,1
ACC-006450,2606.7430584628446,66,MX,2256.16,1050.24,0.8655076845835581,4,4,38.8,0.535,35,0.02,"[""IN"", ""FR"", ""CA"", ""ZZ""]",True,DEV-L00102,IP-L03993,0.779,0.834,True,0,0,0
ACC-006451,4415.68009645219,145,FR,3232.71,2029.45,0.7320971517008351,5,5,24.0,0.372,21,0.119,"[""NL""]",False,DEV-L01495,IP-L03392,0.946,0.661,True,1,3,4
ACC-006452,9655.627127962838,365,XX,10353.22,4150.07,1.0722473021603571,5,6,24.0,0.599,40,0.054,"[""IN"", ""NL"", ""XX""]",True,DEV-L02785,IP-L05819,0.7,0.958,True,1,0,1
ACC-006453,10161.026500299218,182,GB,9049.85,7484.73,0.8906428047042408,6,2,68.6,0.173,44,0.387,"[""MX"", ""ES""]",False,DEV-L04880,IP-L05588,0.7,0.917,True,0,2,2
ACC-006454,5108.1557957473815,2041,XX,2159.22,985.29,0.42270093168288025,9,4,24.0,0.544,35,0.079,"[""MX""]",False,DEV-L04891,IP-L03525,0.707,0.891,True,1,0,1
ACC-006455,2435.062672675341,139,ES,2555.88,2169.5,1.0496170664819067,7,7,24.0,0.151,33,0.197,"[""YY"", ""XX"", ""DE""]",True,DEV-L04189,IP-L06933,0.796,0.828,True,0,0,0
ACC-006456,1623.3196116072286,385,YY,2832.51,1336.03,1.7448846732695908,7,7,24.0,0.528,55,0.191,"[""SG""]",False,DEV-L06254,IP-L01913,0.917,0.941,True,2,0,2
ACC-006457,4632.407205526943,401,FR,3071.12,1176.6,0.662964075076812,3,2,24.0,0.617,37,0.313,"[""XX"", ""IT"", ""AU"", ""NL""]",True,DEV-L01150,IP-L04137,0.938,0.932,True,0,2,2
ACC-006458,8445.380059292793,1896,YY,7343.56,5476.58,0.8695359532404852,4,5,24.0,0.254,32,0.194,"[""NL"", ""MX""]",False,DEV-L01510,IP-L03915,0.79,0.927,True,0,0,0
ACC-006459,3058.629988200339,369,FR,3167.5,1047.3,1.0355938385222572,7,7,24.0,0.669,38,0.084,"[""IN"", ""AU""]",False,DEV-L03252,IP-L08935,0.897,0.968,True,1,2,3
ACC-006460,7711.260890508559,1258,YY,4342.61,3331.57,0.5631514490905982,3,2,25.5,0.233,33,0.084,"[""DE"", ""GB"", ""BR"", ""IT"", ""AU""]",False,DEV-L02511,IP-L01073,0.903,0.86,True,2,0,2
ACC-006461,1839.160108723551,313,FR,1555.5,1338.84,0.8457678439533126,5,5,24.0,0.139,27,0.026,"[""YY"", ""XX""]",True,DEV-L02192,IP-L08207,0.852,0.811,True,0,3,3
ACC-006462,4997.142992436869,357,YY,8285.59,3634.73,1.6580652596044156,6,5,233.9,0.561,34,0.094,"[""IN"", ""AU"", ""FR""]",False,DEV-L05171,IP-L08298,0.644,0.751,True,2,1,3
ACC-006463,8118.248990271309,278,IT,6425.15,5063.81,0.7914446921861856,7,6,24.0,0.212,20,0.217,"[""DE"", ""CA"", ""BR"", ""ZZ""]",True,DEV-L06480,IP-L02857,0.701,0.905,True,0,0,0
ACC-006464,8763.294859390675,70,CA,5178.41,4406.51,0.5909207717034842,4,5,24.0,0.149,47,0.218,"[""NL"", ""CA""]",False,DEV-L06723,IP-L06779,0.717,0.841,True,1,1,2
ACC-006465,5768.975046241612,1104,DE,5878.1,2903.88,1.0189158257818256,3,6,50.1,0.506,20,0.244,"[""DE"", ""SG""]",False,DEV-L07856,IP-L07300,0.795,0.813,False,2,3,5
ACC-006466,3765.656250916584,828,XX,2873.44,2205.18,0.7630658644088061,7,5,24.0,0.233,16,0.447,"[""NL"", ""IN"", ""ZZ"", ""CA""]",True,DEV-L02921,IP-L08166,0.672,0.818,True,2,0,2
ACC-006467,3263.2345073376396,396,MX,4458.97,1604.2,1.3664274237831429,5,2,283.0,0.64,38,0.539,"[""DE""]",False,DEV-L00878,IP-L08502,0.869,0.899,True,1,1,2
ACC-006468,1813.2384664946642,252,SG,2716.41,2226.0,1.4981012575058754,5,2,24.0,0.181,59,0.181,"[""NL"", ""FR"", ""IN""]",False,DEV-L01321,IP-L04375,0.6,0.413,True,1,0,1
ACC-006469,3605.030217904553,117,FR,1980.02,1146.61,0.5492371185557685,2,7,24.0,0.421,27,0.261,"[""DE"", ""GB"", ""ZZ"", ""NL""]",True,DEV-L05005,IP-L08462,0.768,0.895,True,0,1,1
ACC-006470,11938.276487186582,234,IT,26372.17,11832.68,2.209043040679488,9,4,72.3,0.551,41,0.296,"[""ES"", ""IN"", ""ZZ""]",True,DEV-L03027,IP-L03124,0.773,0.716,True,1,1,2
ACC-006471,4355.399449924824,389,BR,3044.76,1874.99,0.6990777970367276,3,6,24.0,0.384,22,0.132,"[""CA"", ""AU"", ""NL""]",False,DEV-L08186,IP-L05099,0.875,0.861,True,3,1,4
ACC-006472,5383.536654570647,116,GB,9389.63,8145.71,1.744138316663701,11,13,14.3,0.132,38,0.547,"[""CA"", ""SG"", ""NL"", ""US"", ""ZZ""]",True,DEV-C03,IP-C03,0.3,0.441,True,49,51,100
ACC-006473,5778.032897542663,643,XX,4496.6,3501.14,0.7782240368525968,5,1,35.5,0.221,20,0.179,"[""ZZ"", ""ES"", ""XX""]",True,DEV-L00851,IP-L00859,0.803,0.635200394820112,True,1,2,3
ACC-006474,3950.976906335129,162,ES,3493.73,1722.67,0.884268833824498,3,2,53.6,0.507,45,0.396,"[""CA"", ""XX"", ""IN""]",True,DEV-L04918,IP-L05730,0.301,0.703,True,1,1,2
ACC-006475,8242.012166544786,169,DE,11619.41,3995.52,1.4097780540605893,4,4,24.0,0.656,32,0.1,"[""IT"", ""IN"", ""BR"", ""CA""]",False,DEV-L02120,IP-L00993,0.677,0.463,True,1,0,1
ACC-006476,5422.96388382269,375,CA,10984.42,3526.36,2.025537684191652,8,4,27.6,0.679,41,0.192,"[""FR"", ""MX"", ""NL"", ""GB""]",False,DEV-L01964,IP-L06601,0.587,0.889,True,0,1,1
ACC-006477,4414.671826047913,286,ES,3718.17,1695.63,0.842230453855309,4,8,27.2,0.544,43,0.132,"[""XX"", ""MX"", ""NL""]",True,DEV-L02905,IP-L08290,0.829,0.874,True,0,1,1
ACC-006478,3163.047112813604,793,BR,3943.67,2442.18,1.2467952195918275,7,6,24.0,0.381,38,0.167,"[""YY"", ""ZZ"", ""IT""]",True,DEV-L00243,IP-L04037,0.763,0.96,True,3,1,4
ACC-006479,7737.708549745104,99,IN,12794.63,8713.28,1.6535427241120604,6,1,24.0,0.319,26,0.31,"[""GB""]",False,DEV-L05494,IP-L02709,0.573,0.818,True,2,2,4
ACC-006480,5518.993086012221,718,AU,4200.47,2535.8,0.7610939058951987,5,1,24.0,0.396,43,0.157,"[""US"", ""IN""]",False,DEV-L07701,IP-L07795,0.537,0.719,True,2,1,3
ACC-006481,4959.493787987591,428,CA,4715.8,3391.41,0.9508626965869256,5,2,30.2,0.281,36,0.131,"[""ES"", ""IT"", ""AU""]",False,DEV-L01047,IP-L04378,0.871,0.899,True,0,1,1
ACC-006482,4780.01499161082,217,AU,7342.75,5203.59,1.536135997108458,4,2,27.5,0.291,21,0.104,"[""CA"", ""US""]",False,DEV-L06544,IP-L06711,0.882,0.881,True,1,2,3
ACC-006483,6466.291268595691,556,NL,7426.57,4786.26,1.14850585235955,7,4,173.4,0.356,31,0.066,"[""MX"", ""NL""]",False,DEV-L06992,IP-L08062,0.782,0.931,True,1,0,1
ACC-006484,2713.862574510687,729,XX,2574.55,1825.69,0.9486649854383925,7,3,24.0,0.291,29,0.269,"[""FR"", ""DE""]",False,DEV-L05362,IP-L05473,0.888,0.782,True,2,1,3
ACC-006485,2637.170895339563,60,IN,2240.21,1830.45,0.8494732037217818,3,6,80.2,0.183,27,0.077,"[""XX"", ""SG""]",True,DEV-L04570,IP-L02452,0.915,0.787,False,4,1,5
ACC-006486,6078.492636080251,2500,ES,6740.65,2185.17,1.108934335694507,7,3,24.0,0.676,41,0.197,"[""AU""]",False,DEV-L05163,IP-L04833,0.793,0.937,True,1,0,1
ACC-006487,7906.866866075755,386,US,4139.32,3310.25,0.5235089341619565,2,4,24.0,0.2,39,0.132,"[""XX"", ""IT"", ""DE"", ""AU"", ""YY"", ""CA""]",True,DEV-L03340,IP-L03844,0.814,0.979,True,4,2,6
ACC-006488,1974.428023343856,639,BR,1816.36,932.88,0.9199405301837532,8,4,45.7,0.486,18,0.127,"[""NL"", ""CA"", ""AU"", ""XX""]",True,DEV-L08096,IP-L08151,0.843,0.622,True,1,1,2
ACC-006489,7261.487925149991,622,MX,7722.01,3732.29,1.0634198613632995,9,5,24.0,0.517,28,0.294,"[""DE"", ""IT"", ""YY"", ""ZZ""]",True,DEV-L05400,IP-L01318,0.82,0.864,True,2,0,2
ACC-006490,10668.945945634354,476,IT,11818.05,9665.72,1.107705156345108,4,2,24.0,0.182,25,0.095,"[""YY"", ""NL"", ""IN""]",True,DEV-L03483,IP-L03019,0.786,0.692,True,1,1,2
ACC-006491,1398.328545237093,239,CA,1624.86,1079.12,1.1620032658628237,7,5,64.5,0.336,39,0.062,"[""US"", ""NL"", ""GB"", ""CA"", ""SG""]",False,DEV-L01324,IP-L04404,0.903,0.811,True,0,0,0
ACC-006492,3301.3698950273297,442,IN,2763.97,926.33,0.8372197552884973,8,3,24.0,0.665,40,0.164,"[""FR"", ""CA"", ""IT"", ""MX"", ""DE""]",False,DEV-L01434,IP-L08729,0.881,0.964,False,0,1,1
ACC-006493,5007.9962871168,404,AU,5432.95,2251.27,1.084854388802883,11,5,24.0,0.586,36,0.131,"[""CA"", ""ES"", ""ZZ""]",True,DEV-L08384,IP-L08666,0.914,0.857,True,1,1,2
ACC-006494,21171.208401239994,535,SG,15594.6,13431.58,0.7365948813547372,4,2,161.4,0.139,23,0.081,"[""DE"", ""US"", ""SG""]",False,DEV-L07378,IP-L02437,0.519,0.931,True,0,1,1
ACC-006495,4126.714691319939,1864,XX,4980.45,2726.79,1.2068791109568946,7,7,107.8,0.453,40,0.375,"[""NL"", ""CA"", ""AU""]",False,DEV-L01354,IP-L03400,0.725,0.673,True,3,0,3
ACC-006496,1958.4303817330888,297,BR,7604.71,6641.91,3.8830650755363276,22,21,27.3,0.127,49,0.477,"[""YY"", ""FR"", ""NL"", ""IN""]",True,DEV-C11,IP-C11,0.307,0.296,True,49,43,92
ACC-006497,5905.087631674023,161,MX,4986.92,2088.2,0.8445119844576776,6,2,79.4,0.581,19,0.244,"[""IT"", ""IN"", ""FR""]",False,DEV-L06265,IP-L00158,0.879,0.825,True,1,3,4
ACC-006498,2929.1973917429273,421,YY,5661.56,3589.39,1.9328021764802994,7,4,24.0,0.366,26,0.099,"[""BR"", ""AU"", ""CA""]",False,DEV-L04611,IP-L01025,0.905,0.831,True,0,0,0
ACC-006499,4910.846006455248,193,ES,5337.28,4701.54,1.086835610336063,5,3,24.0,0.119,32,0.192,"[""US""]",False,DEV-L07246,IP-L00658,0.844,0.845,True,0,1,1
ACC-006500,4486.678410733432,132,US,10146.38,3861.11,2.261445144604505,8,5,24.0,0.619,38,0.493,"[""IN"", ""NL""]",False,DEV-L04046,IP-L03821,0.801,0.787,True,0,1,1
ACC-006501,3920.6094456505634,20,ZZ,9457.64,8245.76,2.4122872238193405,15,13,30.2,0.128,35,0.879,"[""AU"", ""FR"", ""IN"", ""ZZ"", ""XX"", ""MX"", ""SG"", ""YY""]",True,DEV-C11,IP-C11,0.493,0.621,True,49,43,92
ACC-006502,4850.323563311046,100,XX,3748.42,2239.04,0.7728190245612087,3,1,89.5,0.403,41,0.167,"[""SG"", ""XX"", ""YY"", ""BR""]",True,DEV-L06859,IP-L01588,0.643,0.5089093560315333,True,1,1,2
ACC-006503,20558.598203075737,111,US,30786.39,13212.5,1.4974943912651182,6,7,27.6,0.571,35,0.101,"[""IN"", ""DE"", ""ZZ"", ""YY""]",True,DEV-L00245,IP-L06670,0.765,0.743,True,1,1,2
ACC-006504,2216.1096279905855,1738,MX,1536.49,1382.34,0.6933260644368321,6,5,32.4,0.1,34,0.12,"[""US""]",False,DEV-L02184,IP-L03251,0.769,0.939,True,3,0,3
ACC-006505,4457.826416621599,1158,XX,1999.27,1090.82,0.44848458726509327,4,11,24.0,0.454,42,0.197,"[""DE"", ""XX"", ""ZZ""]",True,DEV-L03051,IP-L03771,0.93,0.795,True,2,2,4
ACC-006506,5040.344499328396,390,NL,6555.49,3699.47,1.3006044700259114,5,4,94.4,0.436,33,0.052,"[""SG"", ""CA"", ""ZZ"", ""DE"", ""AU""]",True,DEV-L02419,IP-L07396,0.759,0.853,True,1,0,1
ACC-006507,5161.241534259675,136,DE,7853.87,3389.1,1.5217016069635356,2,5,29.1,0.568,28,0.428,"[""CA""]",False,DEV-L00685,IP-L02756,0.845,0.802,True,1,0,1
ACC-006508,2138.9592264522057,61,GB,878.53,683.05,0.41072666619383014,4,3,24.0,0.223,29,0.135,"[""FR"", ""DE"", ""MX""]",False,DEV-L04835,IP-L01972,0.803,0.872,True,3,1,4
ACC-006509,5936.808684423398,304,ES,11960.24,6926.22,2.0145912625287226,10,4,44.3,0.421,37,0.146,"[""SG"", ""DE"", ""FR""]",False,DEV-L05085,IP-L05646,0.931,0.72,True,1,1,2
ACC-006510,1794.146349178681,772,IT,1585.19,1092.28,0.8835363520133432,7,5,75.7,0.311,30,0.05,"[""IN"", ""MX""]",False,DEV-L02594,IP-L01092,0.637,0.856,True,0,0,0
ACC-006511,2601.4434797617846,357,MX,1352.29,547.02,0.5198229120906129,2,4,41.7,0.595,38,0.519,"[""AU""]",False,DEV-L04143,IP-L08770,0.726,0.96,True,1,1,2
ACC-006512,3174.7792307174495,1034,DE,2836.1,1070.89,0.8933209170505987,5,5,173.5,0.622,32,0.272,"[""US"", ""MX"", ""AU"", ""CA""]",False,DEV-L05208,IP-L02979,0.842,0.949,True,1,1,2
ACC-006513,7069.803574617032,262,SG,12832.5,8167.7,1.8151133892425446,6,0,71.1,0.364,24,0.226,"[""XX"", ""DE""]",True,DEV-L00421,IP-L00610,0.505,0.867,True,1,1,2
ACC-006514,7408.862546079158,302,ES,3206.82,1304.5,0.43283569747439454,4,5,37.2,0.593,34,0.236,"[""IN"", ""BR"", ""CA""]",False,DEV-L00130,IP-L02647,0.952,0.792,True,0,0,0
ACC-006515,5828.762827239589,691,XX,6598.06,4019.18,1.1319830208921642,7,5,30.6,0.391,27,0.294,"[""DE""]",False,DEV-L06673,IP-L03729,0.9,0.885,True,1,3,4
ACC-006516,3727.821518247678,105,YY,7107.3,6393.19,1.9065562469990887,7,8,451.0,0.1,16,0.188,"[""IT""]",False,DEV-L01024,IP-L07039,0.91,0.5854887255298169,True,1,4,5
ACC-006517,2463.828358691974,462,CA,9510.39,8404.66,3.860006573946207,18,16,4.2,0.116,43,0.614,"[""SG"", ""FR"", ""AU"", ""IN"", ""NL""]",False,DEV-C12,IP-C12,0.335,0.319,True,49,54,103
ACC-006518,3878.181106015133,470,YY,3741.02,1178.34,0.9646319813810446,6,6,24.0,0.685,32,0.2,"[""FR"", ""IN""]",False,DEV-L04591,IP-L03083,0.852,0.803,True,0,1,1
ACC-006519,2696.2202547439265,319,IT,2687.52,1829.07,0.996771386916564,7,2,50.1,0.319,42,0.038,"[""FR"", ""MX""]",False,DEV-L03924,IP-L08872,0.724,0.575,True,1,2,3
ACC-006520,8016.856955732447,1538,MX,11142.01,5073.38,1.3898227440270454,8,7,48.7,0.545,52,0.354,"[""YY"", ""US"", ""NL""]",True,DEV-L04223,IP-L03147,0.918,0.88,True,2,1,3
ACC-006521,1231.5949918702422,803,FR,1453.93,1256.8,1.180528358437988,7,4,59.9,0.136,26,0.192,"[""XX"", ""YY"", ""IN"", ""ZZ""]",True,DEV-L08082,IP-L02546,0.954,0.677,True,0,1,1
ACC-006522,4957.913512232286,82,AU,4006.95,1764.1,0.8081926888871088,4,4,24.0,0.56,40,0.319,"[""XX"", ""FR"", ""BR"", ""SG""]",True,DEV-L01222,IP-L07750,0.445,0.914,True,1,3,4
ACC-006523,3398.642817031862,275,IN,4623.68,3974.49,1.3604503852456413,4,4,24.0,0.14,29,0.22,"[""ES"", ""IN"", ""IT""]",False,DEV-L05723,IP-L06546,0.919,0.889,True,1,2,3
ACC-006524,7057.190638775673,200,FR,11101.73,3452.25,1.5731093221414194,7,4,228.6,0.689,46,0.209,"[""AU"", ""ES"", ""DE"", ""GB"", ""ZZ"", ""MX""]",True,DEV-L00540,IP-L00510,0.825,0.914,True,2,2,4
ACC-006525,5356.078638867653,358,DE,2663.16,2362.3,0.49722217496761467,5,7,162.7,0.113,47,0.14,"[""AU""]",False,DEV-L06702,IP-L00344,0.857,0.806,True,1,0,1
ACC-006526,4632.176578521164,150,NL,6405.33,2972.5,1.3827912321903,4,5,31.6,0.536,23,0.038,"[""IN""]",False,DEV-L08083,IP-L06372,0.847,0.769,True,2,0,2
ACC-006527,2245.6560249363965,140,DE,1365.61,1050.13,0.6081112352759388,5,6,58.9,0.231,17,0.335,"[""AU"", ""NL"", ""YY"", ""DE""]",True,DEV-L02480,IP-L08590,0.726,0.761,True,1,0,1
ACC-006528,5121.420293480922,341,AU,4894.17,2837.6,0.9556277509998948,12,3,24.0,0.42,39,0.088,"[""DE"", ""MX""]",False,DEV-L06742,IP-L06900,0.831,0.973,True,1,2,3
ACC-006529,5965.541912049822,437,IT,4443.39,2320.71,0.744842797496879,5,2,31.7,0.478,29,0.116,"[""AU""]",False,DEV-L05900,IP-L05523,0.852,0.952,True,1,0,1
ACC-006530,3907.9029287696476,177,BR,2799.16,2448.7,0.7162811042133169,7,2,58.9,0.125,25,0.138,"[""IT""]",False,DEV-L01777,IP-L08571,0.888,0.878,True,2,0,2
ACC-006531,4768.7275315770685,157,IN,7941.81,6870.45,1.6653942596734135,1,5,39.3,0.135,23,0.119,"[""US"", ""GB""]",False,DEV-L03058,IP-L02465,0.89,0.582,True,0,0,0
ACC-006532,7631.205732838844,82,XX,9897.64,6556.24,1.2969953395628844,2,5,84.4,0.338,47,0.216,"[""XX""]",True,DEV-L00015,IP-L04410,0.82,0.896,True,1,0,1
ACC-006533,3443.6215602138955,554,IT,5771.55,4984.11,1.6760110199510727,9,5,29.8,0.136,27,0.295,"[""US"", ""IT"", ""AU"", ""ES""]",False,DEV-L07948,IP-L02592,0.738,0.837,True,2,1,3
ACC-006534,2055.305926632175,272,IN,1469.16,1135.93,0.7148136104792863,8,3,198.2,0.227,22,0.208,"[""IT"", ""US"", ""ES""]",False,DEV-L07232,IP-L08093,0.969,0.749,True,0,1,1
ACC-006535,8013.057832934208,222,SG,11631.44,6025.12,1.4515609924899568,5,7,24.0,0.482,52,0.239,"[""IT"", ""YY"", ""BR"", ""MX"", ""IN"", ""ZZ""]",True,DEV-L04835,IP-L03343,0.906,0.819,True,3,2,5
